ID,MemoryType,Valence,AbsDiff,Accuracy
52,ON,Negative,1,0
52,OO,Neutral,1,1
52,ON,Negative,3,1
52,OO,Negative,3,1
52,ON,Negative,5,1
52,OO,Negative,2,1
52,ON,Negative,3,1
52,OO,Neutral,1,1
52,ON,Neutral,5,1
52,OO,Neutral,4,1
52,ON,Neutral,5,0
52,OO,Negative,5,1
52,ON,Neutral,1,0
52,OO,Neutral,2,1
52,ON,Negative,5,1
52,OO,Neutral,1,1
52,ON,Neutral,3,1
52,OO,Negative,2,1
52,ON,Negative,5,0
52,OO,Neutral,2,1
52,ON,Negative,1,1
52,OO,Negative,2,1
52,ON,Neutral,5,0
52,OO,Negative,3,1
52,ON,Negative,1,1
52,OO,Neutral,2,0
52,ON,Neutral,1,1
52,OO,Neutral,1,0
52,ON,Negative,3,1
52,OO,Negative,2,0
52,ON,Negative,1,1
52,OO,Negative,1,0
52,ON,Negative,5,0
52,OO,Neutral,3,0
52,ON,Neutral,3,0
52,OO,Neutral,2,1
52,ON,Negative,1,0
52,OO,Negative,4,1
52,ON,Negative,5,1
52,OO,Neutral,3,1
52,ON,Negative,3,1
52,OO,Negative,2,1
52,ON,Negative,3,0
52,OO,Negative,3,1
52,ON,Negative,1,1
52,OO,Neutral,4,1
52,ON,Neutral,3,0
52,OO,Negative,2,1
52,ON,Negative,3,0
52,OO,Neutral,4,0
52,ON,Neutral,1,0
53,OO,Neutral,1,0
53,ON,Neutral,1,1
53,OO,Negative,4,1
53,ON,Negative,3,0
53,OO,Neutral,5,1
53,ON,Neutral,3,1
53,OO,Negative,1,0
53,ON,Negative,1,0
53,OO,Negative,1,0
53,ON,Negative,3,0
53,OO,Neutral,3,1
53,ON,Negative,3,1
53,OO,Negative,4,1
53,ON,Negative,5,0
53,OO,Neutral,1,0
53,ON,Negative,1,0
53,OO,Neutral,1,1
53,ON,Neutral,3,1
53,OO,Negative,4,1
53,ON,Negative,5,1
53,OO,Negative,1,0
53,ON,Negative,1,1
53,OO,Neutral,3,1
53,ON,Negative,3,1
53,OO,Negative,1,1
53,ON,Neutral,1,1
53,OO,Negative,1,1
53,ON,Negative,1,0
53,OO,Neutral,3,1
53,ON,Neutral,5,1
53,OO,Neutral,2,0
53,ON,Negative,1,1
53,OO,Negative,4,1
53,ON,Negative,5,0
53,OO,Negative,1,1
53,ON,Neutral,3,0
53,OO,Neutral,5,0
53,ON,Negative,5,1
53,OO,Negative,2,1
53,ON,Neutral,1,0
53,OO,Negative,4,0
53,ON,Neutral,5,0
53,OO,Neutral,2,1
53,ON,Neutral,5,1
53,OO,Neutral,3,1
53,ON,Negative,3,0
53,OO,Negative,2,1
53,ON,Negative,5,1
53,OO,Negative,1,0
53,ON,Negative,3,0
53,OO,Neutral,3,1
53,ON,Negative,1,0
53,OO,Negative,2,0
53,ON,Negative,3,1
53,OO,Neutral,1,1
53,ON,Negative,1,0
53,OO,Negative,1,1
53,ON,Neutral,3,1
53,OO,Neutral,4,1
53,ON,Neutral,1,1
53,OO,Negative,2,1
53,ON,Negative,3,1
53,OO,Negative,3,1
53,ON,Neutral,5,1
53,OO,Neutral,1,1
53,ON,Neutral,5,1
53,OO,Neutral,4,1
53,ON,Neutral,5,1
53,OO,Negative,2,0
53,ON,Negative,5,0
53,OO,Negative,1,0
53,ON,Neutral,1,1
53,OO,Neutral,1,1
53,ON,Neutral,1,1
53,OO,Neutral,2,1
53,ON,Neutral,5,0
53,OO,Negative,1,1
53,ON,Neutral,5,1
53,OO,Neutral,1,1
53,ON,Neutral,3,1
53,OO,Neutral,3,1
53,ON,Neutral,5,1
53,OO,Negative,3,1
53,ON,Neutral,1,0
53,OO,Negative,3,0
53,ON,Neutral,3,1
53,OO,Neutral,3,1
53,ON,Negative,1,1
53,OO,Neutral,2,0
53,ON,Neutral,1,0
53,OO,Negative,3,1
53,ON,Negative,1,0
53,OO,Negative,2,1
53,ON,Negative,1,0
53,OO,Neutral,4,1
53,ON,Neutral,5,1
53,OO,Neutral,1,1
53,ON,Neutral,5,1
53,OO,Neutral,1,1
53,ON,Neutral,5,0
53,OO,Neutral,5,1
53,ON,Negative,3,1
53,OO,Negative,2,1
53,ON,Neutral,3,1
53,OO,Neutral,4,1
53,ON,Neutral,5,0
53,OO,Negative,3,1
53,ON,Neutral,3,1
53,OO,Neutral,3,1
53,ON,Neutral,1,1
53,OO,Neutral,1,1
53,ON,Neutral,3,0
53,OO,Negative,3,1
53,ON,Neutral,3,0
53,OO,Negative,2,0
53,ON,Neutral,3,1
53,OO,Neutral,1,1
53,ON,Negative,3,0
53,OO,Neutral,4,0
53,ON,Neutral,5,1
53,OO,Negative,5,1
53,ON,Negative,3,0
53,OO,Neutral,2,0
53,ON,Neutral,5,1
53,OO,Neutral,1,1
53,ON,Neutral,5,1
53,OO,Negative,2,1
53,ON,Neutral,5,0
53,OO,Neutral,2,0
53,ON,Neutral,3,0
53,OO,Negative,2,0
53,ON,Neutral,5,1
53,OO,Negative,3,1
53,ON,Neutral,5,1
53,OO,Neutral,2,0
53,ON,Negative,5,0
53,OO,Neutral,1,1
53,ON,Negative,1,1
53,OO,Negative,2,1
53,ON,Neutral,1,1
53,OO,Negative,1,1
53,ON,Negative,1,1
53,OO,Neutral,3,1
53,ON,Negative,5,0
53,OO,Neutral,2,1
53,ON,Negative,3,1
53,OO,Neutral,4,1
53,ON,Neutral,1,0
53,OO,Neutral,3,1
53,ON,Negative,3,0
53,OO,Negative,2,1
53,ON,Neutral,1,1
53,OO,Negative,3,0
53,ON,Neutral,3,0
53,OO,Neutral,4,1
53,ON,Neutral,5,1
53,OO,Negative,2,1
53,ON,Neutral,3,1
53,OO,Neutral,4,1
53,ON,Negative,5,0
55,OO,Neutral,1,0
55,ON,Neutral,1,1
55,OO,Negative,4,1
55,ON,Negative,3,1
55,OO,Neutral,5,0
55,ON,Neutral,3,1
55,OO,Negative,1,1
55,ON,Negative,1,1
55,OO,Negative,1,1
55,ON,Negative,3,0
55,OO,Neutral,3,0
55,ON,Negative,3,1
55,OO,Negative,4,1
55,ON,Negative,5,1
55,OO,Neutral,1,0
55,ON,Negative,1,0
55,OO,Neutral,1,0
55,ON,Neutral,3,1
55,OO,Negative,4,1
55,ON,Negative,5,0
55,OO,Negative,1,0
55,ON,Negative,1,0
55,OO,Neutral,3,1
55,ON,Negative,3,1
55,OO,Negative,1,1
55,ON,Neutral,1,1
55,OO,Negative,1,0
55,ON,Negative,1,1
55,OO,Neutral,3,0
55,ON,Neutral,5,0
55,OO,Neutral,2,0
55,ON,Negative,1,1
55,OO,Negative,4,0
55,ON,Negative,5,1
55,OO,Negative,1,1
55,ON,Neutral,3,0
55,OO,Neutral,5,1
55,ON,Negative,5,0
55,OO,Negative,2,0
55,ON,Neutral,1,0
55,OO,Negative,4,1
55,ON,Neutral,5,1
55,OO,Neutral,2,1
55,ON,Neutral,5,1
55,OO,Neutral,3,0
55,ON,Negative,3,1
55,OO,Negative,2,0
55,ON,Negative,5,1
55,OO,Negative,1,1
55,ON,Negative,3,1
55,OO,Neutral,3,1
55,ON,Negative,1,0
55,OO,Negative,2,1
55,ON,Negative,3,0
55,OO,Neutral,1,0
55,ON,Negative,1,0
55,OO,Negative,1,1
55,ON,Neutral,3,1
55,OO,Neutral,4,1
55,ON,Neutral,1,1
55,OO,Negative,2,1
55,ON,Negative,3,0
55,OO,Negative,3,0
55,ON,Neutral,5,1
55,OO,Neutral,1,1
55,ON,Neutral,5,1
55,OO,Neutral,4,0
55,ON,Neutral,5,0
55,OO,Negative,2,0
55,ON,Negative,5,0
55,OO,Negative,1,0
55,ON,Neutral,1,0
55,OO,Neutral,1,1
55,ON,Neutral,1,1
55,OO,Neutral,2,1
55,ON,Neutral,5,1
55,OO,Negative,1,1
55,ON,Neutral,5,1
55,OO,Neutral,1,0
55,ON,Neutral,3,1
55,OO,Neutral,3,1
55,ON,Neutral,5,1
55,OO,Negative,3,1
55,ON,Neutral,1,1
55,OO,Negative,3,1
55,ON,Negative,3,1
55,OO,Neutral,3,1
55,ON,Negative,1,0
55,OO,Neutral,2,1
55,ON,Neutral,1,0
55,OO,Negative,3,0
55,ON,Negative,1,1
55,OO,Negative,2,1
55,ON,Negative,1,1
55,OO,Neutral,4,1
55,ON,Neutral,5,0
55,OO,Neutral,1,0
55,ON,Neutral,5,0
55,OO,Neutral,1,1
55,ON,Neutral,5,1
55,OO,Neutral,5,0
55,ON,Negative,3,1
55,OO,Negative,2,1
55,ON,Neutral,3,0
55,OO,Neutral,4,0
55,ON,Neutral,5,1
55,OO,Negative,3,0
55,ON,Neutral,3,1
55,OO,Neutral,3,0
55,ON,Neutral,1,0
55,OO,Neutral,1,1
55,ON,Neutral,3,1
55,OO,Negative,3,0
55,ON,Neutral,3,1
55,OO,Negative,2,1
55,ON,Neutral,3,0
55,OO,Neutral,1,1
55,ON,Negative,3,1
55,OO,Neutral,4,0
55,ON,Neutral,5,0
55,OO,Negative,5,0
55,ON,Negative,3,1
55,OO,Neutral,2,1
55,ON,Neutral,5,1
55,OO,Neutral,1,0
55,ON,Neutral,5,1
55,OO,Negative,2,0
55,ON,Neutral,5,1
55,OO,Neutral,2,1
55,ON,Neutral,3,0
55,OO,Negative,2,0
55,ON,Neutral,5,1
55,OO,Negative,3,0
55,ON,Neutral,5,1
55,OO,Neutral,2,0
55,ON,Negative,5,0
55,OO,Neutral,1,1
55,ON,Negative,1,0
55,OO,Negative,2,1
55,ON,Neutral,1,1
55,OO,Negative,1,0
55,ON,Negative,1,0
55,OO,Neutral,3,1
55,ON,Negative,5,0
55,OO,Neutral,2,1
55,ON,Negative,3,0
55,OO,Neutral,4,0
55,ON,Neutral,1,0
55,OO,Neutral,3,1
55,ON,Negative,3,0
55,OO,Negative,2,1
55,ON,Neutral,1,1
55,OO,Negative,3,0
55,ON,Neutral,3,1
55,OO,Neutral,4,0
55,ON,Neutral,5,1
55,OO,Negative,2,1
55,ON,Neutral,3,0
55,OO,Neutral,4,1
55,ON,Negative,5,0
56,OO,Neutral,1,1
56,ON,Negative,5,0
56,OO,Negative,4,1
56,ON,Neutral,3,1
56,OO,Neutral,5,1
56,ON,Neutral,5,1
56,OO,Negative,1,1
56,ON,Neutral,3,1
56,OO,Negative,1,0
56,ON,Neutral,1,1
56,OO,Neutral,3,1
56,ON,Negative,3,0
56,OO,Negative,4,1
56,ON,Neutral,1,0
56,OO,Neutral,1,0
56,ON,Negative,3,0
56,OO,Neutral,1,1
56,ON,Negative,5,1
56,OO,Negative,4,1
56,ON,Negative,1,1
56,OO,Negative,1,1
56,ON,Neutral,1,1
56,OO,Neutral,3,1
56,ON,Negative,1,0
56,OO,Negative,1,1
56,ON,Negative,5,0
56,OO,Negative,1,0
56,ON,Neutral,5,1
56,OO,Neutral,3,0
56,ON,Neutral,5,1
56,OO,Neutral,2,1
56,ON,Neutral,3,0
56,OO,Negative,4,1
56,ON,Neutral,5,1
56,OO,Negative,1,1
56,ON,Neutral,5,1
56,OO,Neutral,5,1
56,ON,Neutral,5,1
56,OO,Negative,2,1
56,ON,Negative,3,0
56,OO,Negative,4,0
56,ON,Neutral,5,0
56,OO,Neutral,2,1
56,ON,Negative,3,1
56,OO,Neutral,3,1
56,ON,Neutral,3,1
56,OO,Negative,2,0
56,ON,Neutral,3,0
56,OO,Negative,1,0
56,ON,Neutral,3,0
56,OO,Neutral,3,1
56,ON,Neutral,1,0
56,OO,Negative,2,0
56,ON,Neutral,3,1
56,OO,Neutral,1,1
56,ON,Neutral,5,0
56,OO,Negative,1,1
56,ON,Neutral,3,0
56,OO,Neutral,4,1
56,ON,Negative,3,0
56,OO,Negative,2,0
56,ON,Neutral,5,1
56,OO,Negative,3,1
56,ON,Neutral,5,1
56,OO,Neutral,1,1
56,ON,Neutral,5,0
56,OO,Neutral,4,1
56,ON,Negative,1,0
56,OO,Negative,2,1
56,ON,Negative,1,1
56,OO,Negative,1,1
56,ON,Neutral,1,0
56,OO,Neutral,1,1
56,ON,Negative,1,1
56,OO,Neutral,2,1
56,ON,Neutral,3,1
56,OO,Negative,1,1
56,ON,Neutral,1,1
56,OO,Neutral,1,0
56,ON,Neutral,5,0
56,OO,Neutral,3,0
56,ON,Neutral,3,1
56,OO,Negative,3,1
56,ON,Neutral,5,1
56,OO,Negative,3,1
56,ON,Neutral,5,1
56,OO,Neutral,3,1
56,ON,Neutral,1,0
56,OO,Neutral,2,1
56,ON,Neutral,1,1
56,OO,Negative,3,1
56,ON,Negative,5,0
56,OO,Negative,2,1
56,ON,Neutral,5,0
56,OO,Neutral,4,1
56,ON,Neutral,5,1
56,OO,Neutral,1,1
56,ON,Neutral,5,1
56,OO,Neutral,1,1
56,ON,Negative,3,1
56,OO,Neutral,5,1
56,ON,Neutral,1,1
56,OO,Negative,2,0
56,ON,Neutral,3,1
56,OO,Neutral,4,0
56,ON,Negative,1,1
56,OO,Negative,3,1
56,ON,Negative,3,0
56,OO,Neutral,3,0
56,ON,Negative,1,0
56,OO,Neutral,1,1
56,ON,Negative,3,0
56,OO,Negative,3,1
56,ON,Negative,5,1
56,OO,Negative,2,0
56,ON,Negative,3,0
56,OO,Neutral,1,1
56,ON,Neutral,5,1
56,OO,Neutral,4,1
56,ON,Neutral,5,0
56,OO,Negative,5,1
56,ON,Neutral,1,0
56,OO,Neutral,2,0
56,ON,Negative,5,0
56,OO,Neutral,1,0
56,ON,Neutral,3,1
56,OO,Negative,2,1
56,ON,Negative,5,0
56,OO,Neutral,2,1
56,ON,Negative,1,1
56,OO,Negative,2,1
56,ON,Neutral,5,1
56,OO,Negative,3,1
56,ON,Negative,1,1
56,OO,Neutral,2,1
56,ON,Neutral,1,1
56,OO,Neutral,1,0
56,ON,Negative,3,1
56,OO,Negative,2,1
56,ON,Negative,1,1
56,OO,Negative,1,1
56,ON,Negative,5,0
56,OO,Neutral,3,0
56,ON,Neutral,3,1
56,OO,Neutral,2,1
56,ON,Negative,1,0
56,OO,Neutral,4,1
56,ON,Negative,5,1
56,OO,Neutral,3,0
56,ON,Negative,3,1
56,OO,Negative,2,1
56,ON,Negative,3,1
56,OO,Negative,3,0
56,ON,Negative,1,0
56,OO,Neutral,4,0
56,ON,Neutral,3,1
56,OO,Negative,2,1
56,ON,Negative,3,0
56,OO,Neutral,4,1
56,ON,Neutral,1,1
57,OO,Neutral,1,1
57,ON,Neutral,1,0
57,OO,Negative,4,1
57,ON,Negative,3,0
57,OO,Neutral,5,1
57,ON,Neutral,3,0
57,OO,Negative,1,0
57,ON,Negative,1,1
57,OO,Negative,1,1
57,ON,Negative,3,1
57,OO,Neutral,3,0
57,ON,Negative,3,1
57,OO,Negative,4,1
57,ON,Negative,5,0
57,OO,Neutral,1,1
57,ON,Negative,1,1
57,OO,Neutral,1,1
57,ON,Neutral,3,1
57,OO,Negative,4,1
57,ON,Negative,5,0
57,OO,Negative,1,1
57,ON,Negative,1,1
57,OO,Neutral,3,1
57,ON,Negative,3,1
57,OO,Negative,1,1
57,ON,Neutral,1,0
57,OO,Negative,1,1
57,ON,Negative,1,1
57,OO,Neutral,3,1
57,ON,Neutral,5,0
57,OO,Neutral,2,0
57,ON,Negative,1,1
57,OO,Negative,4,1
57,ON,Negative,5,1
57,OO,Negative,1,0
57,ON,Neutral,3,1
57,OO,Neutral,5,0
57,ON,Negative,5,1
57,OO,Negative,2,1
57,ON,Neutral,1,1
57,OO,Negative,4,0
57,ON,Neutral,5,0
57,OO,Neutral,2,1
57,ON,Neutral,5,1
57,OO,Neutral,3,1
57,ON,Negative,3,0
57,OO,Negative,2,0
57,ON,Negative,5,1
57,OO,Negative,1,0
57,ON,Negative,3,0
57,OO,Neutral,3,0
57,ON,Negative,1,1
57,OO,Negative,2,1
57,ON,Negative,3,0
57,OO,Neutral,1,1
57,ON,Negative,1,0
57,OO,Negative,1,0
57,ON,Neutral,3,1
57,OO,Neutral,4,1
57,ON,Neutral,1,1
57,OO,Negative,2,1
57,ON,Negative,3,1
57,OO,Negative,3,1
57,ON,Neutral,5,0
57,OO,Neutral,1,0
57,ON,Neutral,5,0
57,OO,Neutral,4,0
57,ON,Neutral,5,1
57,OO,Negative,2,1
57,ON,Negative,5,0
57,OO,Negative,1,1
57,ON,Neutral,1,0
57,OO,Neutral,1,1
57,ON,Neutral,1,1
57,OO,Neutral,2,1
57,ON,Neutral,5,1
57,OO,Negative,1,1
57,ON,Neutral,5,1
57,OO,Neutral,1,1
57,ON,Neutral,3,0
57,OO,Neutral,3,1
57,ON,Neutral,5,0
57,OO,Negative,3,1
57,ON,Neutral,1,0
57,OO,Negative,3,1
57,ON,Neutral,3,1
57,OO,Neutral,3,1
57,ON,Negative,1,0
57,OO,Neutral,2,0
57,ON,Neutral,1,1
57,OO,Negative,3,1
57,ON,Negative,1,0
57,OO,Negative,2,1
57,ON,Negative,1,0
57,OO,Neutral,4,1
57,ON,Neutral,5,1
57,OO,Neutral,1,0
57,ON,Neutral,5,0
57,OO,Neutral,1,0
57,ON,Neutral,5,1
57,OO,Neutral,5,1
57,ON,Negative,3,0
57,OO,Negative,2,0
57,ON,Neutral,3,1
57,OO,Neutral,4,1
57,ON,Neutral,5,0
57,OO,Negative,3,1
57,ON,Neutral,3,1
57,OO,Neutral,3,1
57,ON,Neutral,1,0
57,OO,Neutral,1,1
57,ON,Neutral,3,1
57,OO,Negative,3,0
57,ON,Neutral,3,0
57,OO,Negative,2,0
57,ON,Neutral,3,0
57,OO,Neutral,1,0
57,ON,Negative,3,1
57,OO,Neutral,4,0
57,ON,Neutral,5,0
57,OO,Negative,5,1
57,ON,Negative,3,1
57,OO,Neutral,2,1
57,ON,Neutral,5,1
57,OO,Neutral,1,1
57,ON,Neutral,5,0
57,OO,Negative,2,1
57,ON,Neutral,5,0
57,OO,Neutral,2,1
57,ON,Neutral,3,1
57,OO,Negative,2,0
57,ON,Neutral,5,0
57,OO,Negative,3,1
57,ON,Neutral,5,1
57,OO,Neutral,2,1
57,ON,Negative,5,0
57,OO,Neutral,1,1
57,ON,Negative,1,1
57,OO,Negative,2,0
57,ON,Neutral,1,1
57,OO,Negative,1,0
57,ON,Negative,1,1
57,OO,Neutral,3,1
57,ON,Negative,5,0
57,OO,Neutral,2,1
57,ON,Negative,3,0
57,OO,Negative,4,1
57,ON,Neutral,1,1
57,OO,Neutral,3,1
57,ON,Negative,3,1
57,OO,Negative,2,1
57,ON,Negative,1,1
57,OO,Negative,3,1
57,ON,Neutral,3,1
57,OO,Neutral,4,0
57,ON,Neutral,5,1
57,OO,Negative,2,1
57,ON,Neutral,3,1
57,OO,Neutral,4,0
57,ON,Negative,5,0
59,OO,Neutral,1,1
59,ON,Negative,5,0
59,OO,Negative,4,1
59,ON,Neutral,3,0
59,OO,Neutral,5,0
59,ON,Neutral,5,1
59,OO,Negative,1,1
59,ON,Neutral,3,1
59,OO,Negative,1,1
59,ON,Negative,1,1
59,OO,Neutral,3,1
59,ON,Negative,3,1
59,OO,Negative,4,1
59,ON,Neutral,1,0
59,OO,Neutral,1,0
59,ON,Negative,3,1
59,OO,Neutral,1,0
59,ON,Negative,5,0
59,OO,Negative,4,1
59,ON,Negative,1,1
59,OO,Negative,1,0
59,ON,Neutral,1,1
59,OO,Neutral,3,0
59,ON,Negative,1,0
59,OO,Negative,1,1
59,ON,Negative,5,1
59,OO,Negative,1,0
59,ON,Neutral,5,1
59,OO,Neutral,3,0
59,ON,Neutral,5,1
59,OO,Neutral,2,1
59,ON,Neutral,3,1
59,OO,Negative,4,1
59,ON,Neutral,5,1
59,OO,Negative,1,0
59,ON,Neutral,5,0
59,OO,Neutral,5,1
59,ON,Neutral,5,1
59,OO,Negative,2,1
59,ON,Negative,3,0
59,OO,Negative,4,1
59,ON,Neutral,5,1
59,OO,Neutral,2,1
59,ON,Negative,3,1
59,OO,Neutral,3,1
59,ON,Neutral,3,1
59,OO,Negative,2,1
59,ON,Neutral,3,0
59,OO,Negative,1,1
59,ON,Neutral,3,1
59,OO,Neutral,3,0
59,ON,Neutral,1,0
59,OO,Negative,2,1
59,ON,Neutral,3,0
59,OO,Neutral,1,0
59,ON,Neutral,5,1
59,OO,Negative,1,1
59,ON,Neutral,3,1
59,OO,Neutral,4,1
59,ON,Negative,3,1
59,OO,Negative,2,0
59,ON,Neutral,5,0
59,OO,Negative,3,1
59,ON,Neutral,5,1
59,OO,Neutral,1,0
59,ON,Neutral,5,0
59,OO,Neutral,4,0
59,ON,Negative,1,0
59,OO,Negative,2,0
59,ON,Negative,1,1
59,OO,Negative,1,0
59,ON,Neutral,1,1
59,OO,Neutral,1,0
59,ON,Negative,1,1
59,OO,Neutral,2,1
59,ON,Negative,3,1
59,OO,Negative,1,0
59,ON,Neutral,1,0
59,OO,Neutral,1,0
59,ON,Neutral,5,1
59,OO,Neutral,3,1
59,ON,Neutral,3,1
59,OO,Negative,3,0
59,ON,Neutral,5,1
59,OO,Negative,3,1
59,ON,Neutral,5,1
59,OO,Neutral,3,1
59,ON,Neutral,1,1
59,OO,Neutral,2,0
59,ON,Neutral,1,1
59,OO,Negative,3,1
59,ON,Negative,5,0
59,OO,Negative,2,1
59,ON,Neutral,5,1
59,OO,Neutral,4,1
59,ON,Neutral,5,1
59,OO,Negative,1,1
59,ON,Neutral,5,1
59,OO,Neutral,1,1
59,ON,Negative,3,0
59,OO,Neutral,5,1
59,ON,Neutral,1,1
59,OO,Negative,2,1
59,ON,Neutral,3,0
59,OO,Neutral,4,1
59,ON,Negative,1,1
59,OO,Negative,3,0
59,ON,Negative,3,0
59,OO,Neutral,3,0
59,ON,Negative,1,0
59,OO,Neutral,1,0
59,ON,Negative,3,0
59,OO,Negative,3,1
59,ON,Negative,5,1
59,OO,Negative,2,0
59,ON,Negative,3,1
59,OO,Neutral,1,0
59,ON,Neutral,5,1
59,OO,Neutral,4,1
59,ON,Neutral,5,0
59,OO,Negative,5,0
59,ON,Neutral,1,1
59,OO,Neutral,2,0
59,ON,Negative,5,1
59,OO,Neutral,1,0
59,ON,Neutral,3,0
59,OO,Negative,2,1
59,ON,Negative,5,0
59,OO,Neutral,2,0
59,ON,Negative,1,1
59,OO,Negative,2,1
59,ON,Neutral,5,0
59,OO,Negative,3,0
59,ON,Negative,1,1
59,OO,Neutral,2,1
59,ON,Neutral,1,1
59,OO,Neutral,2,1
59,ON,Negative,3,1
59,OO,Negative,2,1
59,ON,Negative,1,0
59,OO,Negative,1,1
59,ON,Negative,5,0
59,OO,Neutral,3,0
59,ON,Neutral,3,1
59,OO,Neutral,2,1
59,ON,Negative,1,0
59,OO,Neutral,4,1
59,ON,Negative,5,0
59,OO,Neutral,3,1
59,ON,Negative,3,1
59,OO,Negative,2,0
59,ON,Negative,3,0
59,OO,Negative,3,1
59,ON,Negative,1,0
59,OO,Neutral,4,1
59,ON,Neutral,3,0
59,OO,Negative,2,0
59,ON,Negative,3,1
59,OO,Neutral,4,1
59,ON,Neutral,1,1
60,OO,Neutral,1,0
60,ON,Neutral,1,1
60,OO,Negative,4,1
60,ON,Negative,3,0
60,OO,Neutral,5,1
60,ON,Neutral,3,1
60,OO,Negative,1,1
60,ON,Negative,1,1
60,OO,Negative,1,1
60,ON,Negative,3,0
60,OO,Neutral,3,0
60,ON,Negative,3,0
60,OO,Negative,4,1
60,ON,Negative,5,0
60,OO,Neutral,1,1
60,ON,Negative,1,0
60,OO,Neutral,1,0
60,ON,Neutral,3,0
60,OO,Negative,4,1
60,ON,Negative,5,1
60,OO,Negative,1,1
60,ON,Negative,1,1
60,OO,Neutral,3,0
60,ON,Negative,3,0
60,OO,Negative,1,1
60,ON,Neutral,1,1
60,OO,Negative,1,1
60,ON,Negative,1,0
60,OO,Neutral,3,1
60,ON,Neutral,5,1
60,OO,Neutral,2,0
60,ON,Negative,1,0
60,OO,Negative,4,0
60,ON,Negative,5,1
60,OO,Negative,1,0
60,ON,Neutral,3,1
60,OO,Neutral,5,1
60,ON,Negative,5,1
60,OO,Negative,2,1
60,ON,Neutral,1,1
60,OO,Negative,4,1
60,ON,Neutral,5,0
60,OO,Neutral,2,0
60,ON,Neutral,5,1
60,OO,Neutral,3,1
60,ON,Negative,3,1
60,OO,Negative,2,1
60,ON,Negative,5,1
60,OO,Negative,1,0
60,ON,Negative,3,1
60,OO,Neutral,3,1
60,ON,Negative,1,1
60,OO,Negative,2,1
60,ON,Negative,3,1
60,OO,Neutral,1,1
60,ON,Negative,1,0
60,OO,Negative,1,1
60,ON,Neutral,3,1
60,OO,Neutral,4,1
60,ON,Neutral,1,1
60,OO,Negative,2,1
60,ON,Negative,3,1
60,OO,Negative,3,0
60,ON,Neutral,5,1
60,OO,Neutral,1,1
60,ON,Neutral,5,0
60,OO,Neutral,4,1
60,ON,Neutral,5,1
60,OO,Negative,2,1
60,ON,Negative,5,0
60,OO,Negative,1,0
60,ON,Neutral,1,0
60,OO,Neutral,1,0
60,ON,Neutral,1,1
60,OO,Neutral,2,1
60,ON,Neutral,5,0
60,OO,Negative,1,1
60,ON,Neutral,5,1
60,OO,Neutral,1,1
60,ON,Neutral,3,1
60,OO,Neutral,3,1
60,ON,Neutral,5,1
60,OO,Negative,3,1
60,ON,Neutral,1,1
60,OO,Negative,3,1
60,ON,Neutral,3,1
60,OO,Neutral,3,1
60,ON,Negative,1,0
60,OO,Neutral,2,1
60,ON,Neutral,1,1
60,OO,Negative,3,0
60,ON,Negative,1,0
60,OO,Negative,2,1
60,ON,Negative,1,0
60,OO,Neutral,4,0
60,ON,Neutral,5,0
60,OO,Negative,1,1
60,ON,Neutral,5,0
60,OO,Neutral,1,1
60,ON,Neutral,5,1
60,OO,Neutral,5,1
60,ON,Negative,3,1
60,OO,Negative,2,1
60,ON,Neutral,3,0
60,OO,Neutral,4,0
60,ON,Neutral,5,0
60,OO,Negative,3,1
60,ON,Neutral,3,1
60,OO,Neutral,3,1
60,ON,Neutral,1,1
60,OO,Neutral,1,1
60,ON,Neutral,3,0
60,OO,Negative,3,0
60,ON,Neutral,3,0
60,OO,Negative,2,1
60,ON,Neutral,3,1
60,OO,Neutral,1,1
60,ON,Negative,3,1
60,OO,Neutral,4,1
60,ON,Neutral,5,0
60,OO,Negative,5,1
60,ON,Negative,3,0
60,OO,Neutral,2,0
60,ON,Neutral,5,0
60,OO,Neutral,1,1
60,ON,Neutral,5,1
60,OO,Negative,2,1
60,ON,Neutral,5,0
60,OO,Neutral,2,1
60,ON,Neutral,3,1
60,OO,Negative,2,0
60,ON,Neutral,5,1
60,OO,Negative,3,0
60,ON,Neutral,5,0
60,OO,Neutral,2,0
60,ON,Negative,5,0
60,OO,Neutral,1,0
60,ON,Negative,1,1
60,OO,Negative,2,1
60,ON,Neutral,1,1
60,OO,Negative,1,0
60,ON,Negative,1,0
60,OO,Neutral,3,1
60,ON,Negative,5,1
60,OO,Neutral,2,1
60,ON,Negative,3,1
60,OO,Neutral,4,1
60,ON,Neutral,1,0
60,OO,Neutral,3,1
60,ON,Negative,3,0
60,OO,Negative,2,0
60,ON,Negative,1,1
60,OO,Negative,3,0
60,ON,Neutral,3,1
60,OO,Neutral,4,1
60,ON,Neutral,5,1
60,OO,Negative,2,1
60,ON,Neutral,3,0
60,OO,Neutral,4,0
60,ON,Negative,5,1
61,OO,Neutral,1,0
61,ON,Negative,5,1
61,OO,Negative,4,1
61,ON,Neutral,3,0
61,OO,Neutral,5,1
61,ON,Neutral,5,1
61,OO,Negative,1,0
61,ON,Neutral,3,0
61,OO,Negative,1,1
61,ON,Negative,1,1
61,OO,Neutral,3,1
61,ON,Negative,3,1
61,OO,Negative,4,0
61,ON,Neutral,1,1
61,OO,Neutral,1,1
61,ON,Negative,3,1
61,OO,Neutral,1,1
61,ON,Negative,5,1
61,OO,Negative,4,1
61,ON,Negative,1,1
61,OO,Negative,1,1
